Year,Month,State Name,# of Reports
2020,2,Connecticut,422
2020,2,Delaware,306
2020,2,District of Columbia,165
2020,2,Florida,"7,018"
2020,2,Georgia,"4,537"
2020,2,Hawaii,118
2020,2,Idaho,122
2020,2,Illinois,"2,471"
2020,2,Indiana,607
2020,2,Iowa,206
2020,2,Kansas,254
2020,2,Kentucky,355
2020,2,Louisiana,981
2020,2,Maine,69
2020,2,Maryland,"1,288"
2020,2,Massachusetts,967
2020,2,Michigan,"1,503"
2020,2,Minnesota,424
2020,2,Mississippi,644
2020,2,Missouri,886
2020,2,Montana,61
2020,2,Nebraska,107
2020,2,Nevada,774
2020,2,New Hampshire,149
2020,2,New Jersey,"1,937"
2020,2,New Mexico,187
2020,2,New York,"3,670"
2020,2,North Carolina,"2,445"
2020,2,North Dakota,38
2020,2,Ohio,"1,461"
2020,2,Oklahoma,374
2020,2,Oregon,396
2020,2,Pennsylvania,"2,065"
2020,2,Puerto Rico,127
2020,2,Rhode Island,125
2020,2,South Carolina,"1,380"
2020,2,South Dakota,54
2020,2,Tennessee,"1,200"
2020,2,Texas,"7,477"
2020,2,Utah,611
2020,2,Vermont,40
2020,2,Virginia,"1,051"
2020,2,Washington,742
2020,2,West Virginia,130
2020,2,Wisconsin,577
2020,2,Wyoming,32
2020,3,Alabama,"1,180"
2020,3,Alaska,65
2020,3,Arizona,"1,033"
2020,3,Arkansas,763
2020,3,California,"10,379"
2020,3,Colorado,610
2020,3,Connecticut,481
2020,3,Delaware,287
2020,3,District of Columbia,177
2020,3,Florida,"8,181"
2020,3,Georgia,"5,248"
2020,3,Hawaii,124
2020,3,Idaho,160
2020,3,Illinois,"3,074"
2020,3,Indiana,652
2020,3,Iowa,211
2020,3,Kansas,270
2020,3,Kentucky,397
2020,3,Louisiana,"1,281"
2020,3,Maine,74
2020,3,Maryland,"1,481"
2020,3,Massachusetts,909
2020,3,Michigan,"1,489"
2020,3,Minnesota,476
2020,3,Mississippi,739
2020,3,Missouri,"1,031"
2020,3,Montana,87
2020,3,Nebraska,135
2020,3,Nevada,870
2020,3,New Hampshire,125
2020,3,New Jersey,"2,005"
2020,3,New Mexico,221
2020,3,New York,"3,923"
2020,3,North Carolina,"2,520"
2020,3,North Dakota,41
2020,3,Ohio,"1,500"
2020,3,Oklahoma,385
2020,3,Oregon,458
2020,3,Pennsylvania,"2,196"
2020,3,Puerto Rico,116
2020,3,Rhode Island,148
2020,3,South Carolina,"1,558"
2020,3,South Dakota,47
2020,3,Tennessee,"1,483"
2020,3,Texas,"8,364"
2020,3,Utah,631
2020,3,Vermont,41
2020,3,Virginia,"1,122"
2020,3,Washington,815
2020,3,West Virginia,120
2020,3,Wisconsin,536
2020,3,Wyoming,46
2020,4,Alabama,"1,663"
2020,4,Alaska,77
2020,4,Arizona,"1,545"
2020,4,Arkansas,"1,030"
2020,4,California,"11,787"
2020,4,Colorado,818
2020,4,Connecticut,594
2020,4,Delaware,283
2020,4,District of Columbia,234
2020,4,Florida,"9,100"
2020,4,Georgia,"6,352"
2020,4,Hawaii,169
2020,4,Idaho,183
2020,4,Illinois,"3,531"
2020,4,Indiana,947
2020,4,Iowa,216
2020,4,Kansas,338
2020,4,Kentucky,518
2020,4,Louisiana,"1,705"
2020,4,Maine,96
2020,4,Maryland,"1,676"
2020,4,Massachusetts,"1,239"
2020,4,Michigan,"1,750"
2020,4,Minnesota,552
2020,4,Mississippi,950
2020,4,Missouri,"1,274"
2020,4,Montana,111
2020,4,Nebraska,180
2020,4,Nevada,"1,323"
2020,4,New Hampshire,178
2020,4,New Jersey,"2,328"
2020,4,New Mexico,272
2020,4,New York,"4,024"
2020,4,North Carolina,"2,998"
2020,4,North Dakota,76
2020,4,Ohio,"2,032"
2020,4,Oklahoma,886
2020,4,Oregon,685
2020,4,Pennsylvania,"2,690"
2020,4,Puerto Rico,144
2020,4,Rhode Island,279
2020,4,South Carolina,"1,766"
2020,4,South Dakota,44
2020,4,Tennessee,"1,804"
2020,4,Texas,"10,147"
2020,4,Utah,707
2020,4,Vermont,50
2020,4,Virginia,"1,344"
2020,4,Washington,"1,380"
2020,4,West Virginia,152
2020,4,Wisconsin,756
2020,4,Wyoming,110
2020,5,Alabama,"1,369"
2020,5,Alaska,56
2020,5,Arizona,"1,230"
2020,5,Arkansas,946
2020,5,California,"10,667"
2020,5,Colorado,604
2020,5,Connecticut,430
2020,5,Delaware,229
2020,5,District of Columbia,193
2020,5,Florida,"7,402"
2020,5,Georgia,"5,141"
2020,5,Hawaii,130
2020,5,Idaho,148
2020,5,Illinois,"2,627"
2020,5,Indiana,703
2020,5,Iowa,162
2020,5,Kansas,263
2020,5,Kentucky,449
2020,5,Louisiana,"1,529"
2020,5,Maine,363
2020,5,Maryland,"1,388"
2020,5,Massachusetts,"1,367"
2020,5,Michigan,"1,587"
2020,5,Minnesota,457
2020,5,Mississippi,892
2020,5,Missouri,"1,050"
2020,5,Montana,111
2020,5,Nebraska,112
2020,5,Nevada,947
2020,5,New Hampshire,128
2020,5,New Jersey,"1,862"
2020,5,New Mexico,208
2020,5,New York,"3,818"
2020,5,North Carolina,"2,138"
2020,5,North Dakota,73
2020,5,Ohio,"1,467"
2020,5,Oklahoma,"1,924"
2020,5,Oregon,532
2020,5,Pennsylvania,"1,910"
2020,5,Puerto Rico,119
2020,5,Rhode Island,639
2020,5,South Carolina,"1,488"
2020,5,South Dakota,35
2020,5,Tennessee,"1,534"
2020,5,Texas,"8,203"
2020,5,Utah,671
2020,5,Vermont,45
2020,5,Virginia,"1,102"
2020,5,Washington,"31,437"
2020,5,West Virginia,120
2020,5,Wisconsin,534
2020,5,Wyoming,35
