URL,Org Name,Reported Date,Update Notice,,,,,,,
https://ago.vermont.gov/blog/2019/01/17/aetrex-worldwide-inc-notice-of-data-breach-to-consumers/,"Aetrex Worldwide, Inc.",1/17/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/01/17/agency-of-human-services-dcf-ocs-notice-of-data-breach-to-consumers/,"Agency of Human Services, DCF, OCS",1/17/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/01/17/capital-city-bank-group-inc-notice-of-data-breach-to-consumers/,"Capital City Bank Group, Inc.",1/17/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/01/17/vermont-agency-of-human-services-dvha-maximus-notice-of-data-breach-to-consumers/,Vermont Agency of Human Services-DVHA-Maximus,1/17/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/01/16/reliant-rehabilitation-notice-of-data-breach-to-consumers/,Reliant Rehabilitation,1/16/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/01/11/international-e-z-up-notice-of-data-breach-to-consumers/,International E-Z UP,1/11/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/01/09/aa-global-imports-notice-of-data-breach-to-consumers/,A&A Global Imports,1/9/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/01/07/vermont-agency-of-human-services-vdh-notice-of-data-breach-to-consumers/,Vermont Agency of Human Services - VDH,1/7/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/01/03/welders-supply-notice-of-data-breach-to-consumers/,Welders Supply,1/3/2019,,,,,,,,
https://ago.vermont.gov/blog/2018/12/31/aimbridge-hospitality-notice-of-data-breach-to-consumers/,Aimbridge Hospitality,12/31/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/12/28/oxo-notice-of-data-breach-to-consumers-2/,OXO,12/28/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/12/28/wolverine-solutions-group-snotice-of-data-breach-to-consumers/,Wolverine Solutions Group,12/28/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/12/26/4as-benefits-notice-of-data-breach-to-consumers/,4A's Benefits,12/26/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/12/26/bel-usa-notice-of-data-breach-to-consumers/,Bel USA,12/26/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/12/21/benchmade-knife-company-notice-of-data-breach-to-consumers/,Benchmade Knife Company,12/21/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/12/20/caribou-coffee-company-bruggers-enterprises-notice-of-data-breach-to-consumers/,Caribou Coffee Company-Bruggers Enterprises),12/20/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/12/20/kestra-investment-notice-of-data-breach-to-consumers/,Kestra Investment,12/20/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/12/20/warby-parker-jand-inc-notice-of-data-breach-to-consumers/,Warby Parker - Jand Inc,12/20/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/12/19/discover-notice-of-data-breach-to-consumers/,Discover,12/19/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/12/17/dr-ben-lynch-llc-notice-of-data-breach-to-consumers/,Dr Ben Lynch LLC,12/17/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/12/14/century-spring-notice-of-data-breach-to-consumers/,Century Spring,12/14/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/12/14/exude-inc-notice-of-data-breach-to-consumers/,Exude Inc,12/14/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/12/14/infowarstore-com-free-speech-systems-sbn-to-consumers/,Infowarstore.com-Free Speech Systems,12/14/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/12/14/infowarstore-com-free-speech-systems-notice-of-data-breach-to-consumers/,Infowarstore.com-Free Speech Systems,12/14/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/12/12/okabena-sbn-to-consumers/,Okabena,12/12/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/12/12/ronin-gallery-notice-of-data-breach-to-consumers/,Ronin Gallery,12/12/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/12/10/east-end-disability-associates-notice-of-data-breach-to-consumers/,East End Disability Associates,12/10/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/12/10/frontier-wealth-management-notice-of-data-breach-to-consumers/,Frontier Wealth Management,12/10/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/12/07/robert-graham-designs-sbn-to-consumers/,Robert Graham Designs,12/7/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/12/07/robert-graham-designs-notice-of-data-breach-to-consumers/,Robert Graham Designs,12/7/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/12/04/synchrony-notice-of-data-breach-to-consumers/,Synchrony,12/4/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/11/30/altard-state-notice-of-data-breach-to-consumers/,Altar'd State,11/30/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/11/30/marriott-international-notice-of-data-breach-to-consumers/,Marriott International,11/30/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/11/30/ontario-inc-notice-of-data-breach-to-consumers/,Ontario Inc,11/30/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/11/30/rosenberg-manente-pllc-notice-of-data-breach-to-consumers/,"Rosenberg & Manente, PLLC",11/30/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/11/29/equity-concepts-llc-notice-of-data-breach-to-consumers/,Equity Concepts LLC,11/29/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/11/29/sothebys-home-notice-of-data-breach-to-consumers/,Sothebys Home,11/29/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/11/28/dunkin-brands-inc-notice-of-data-breach-to-consumers/,Dunkin Brands Inc,11/28/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/11/28/shg-planning-notice-of-data-breach-to-consumers/,SHG Planning,11/28/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/11/27/atrium-health-accudoc-soultions-notice-of-data-breach-to-consumers/,Atrium Health - AccuDoc Soultions,11/27/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/11/21/british-airways-notice-of-data-breach-to-consumers/,British Airways,11/21/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/11/19/francescas-service-corp-notice-of-data-breach-to-consumers/,Francescas Service Corp,11/19/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/11/18/chamberlain-goup-sbn-to-consumers/,Chamberlain Goup,11/18/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/11/16/group-dynamic-inc-notice-of-data-breach-to-consumers-2/,Group Dynamic Inc.,11/16/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/11/16/new-york-oncology-hematology-notice-of-data-breach-to-consumers/,New York Oncology Hematology,11/16/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/11/15/newegg-inc-notice-of-data-breach-to-consumers/,Newegg Inc,11/15/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/11/15/rainforest-alliance-holdings-llc-notice-of-data-breach-to-consumers/,Rainforest Alliance Holdings LLC,11/15/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/11/15/stein-mart-sbn-to-consumers/,Stein Mart,11/15/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/11/13/statacorp-notice-of-data-breach-to-consumers/,StataCorp,11/13/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/11/12/jennifer-miller-ltd-notice-of-data-breach-to-consumers/,Jennifer Miller Ltd,11/12/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/11/12/mckenna-sachs-notice-of-data-breach-to-consumers/,McKenna Sachs,11/12/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/11/09/royal-caribbean-ltd-notice-of-data-breach-to-consumers/,Royal Caribbean Ltd,11/9/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/11/09/simeon-s-patestas-cpa-notice-of-data-breach-to-consumers/,Simeon S. Patestas CPA,11/9/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/11/07/professional-publications-inc-notice-of-data-breach-to-consumers-2/,Professional Publications Inc,11/7/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/11/05/nordstrom-notice-of-data-breach-to-consumers/,Nordstrom,11/5/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/11/02/el-paso-los-angeles-limousine-express-notice-of-data-breach-to-consumers/,El Paso-Los Angeles Limousine Express,11/2/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/11/02/five-guys-holdings-inc-notice-of-data-breach-to-consumers/,Five Guys Holdings Inc,11/2/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/11/02/hemenway-notice-of-data-breach-to-consumers/,Hemenway,11/2/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/11/02/impactassets-notice-of-data-breach-to-consumers/,ImpactAssets,11/2/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/11/02/inova-health-system-notice-of-data-breach-to-consumers/,Inova Health System,11/2/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/11/01/oxo-notice-of-data-breach-to-consumers/,OXO,11/1/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/10/25/2018-10-25-discover-sbn-to-consumers/,Discover,10/25/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/10/25/net32-inc-sbn-to-consumers/,Net32 Inc,10/25/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/10/25/stl-international-inc-teeter-sbn-to-consumers/,STL International Inc - Teeter,10/25/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/10/22/challenger-sports-inc-notice-of-data-breach-to-consumers/,"Challenger Sports, Inc.",10/22/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/10/22/strategic-risk-solutions-notice-of-data-breach-to-consumers/,Strategic Risk Solutions,10/22/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/10/19/gale-mcallister-pllc-notice-of-data-breach-to-consumers/,"Gale & McAllister, PLLC",10/19/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/10/17/tallahassee-memorial-healthcare-notice-of-data-breach-to-consumers/,Tallahassee Memorial Healthcare,10/17/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/10/10/alaskans-for-dan-sullivan-notice-of-data-breach-to-consumers/,Alaskans for Dan Sullivan,10/10/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/10/10/envision-healthcare-corporation-sbn-to-consumers/,Envision Healthcare Corporation,10/10/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/10/09/dragas-mortgage-co-notice-of-data-breach-to-consumers/,Dragas Mortgage Co,10/9/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/10/09/roadrunner-transporation-system-inc-notice-of-data-breach-to-consumers/,"Roadrunner Transporation System, Inc",10/9/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/10/05/california-state-university-east-bay-notice-of-data-breach-to-consumers/,California State University East Bay,10/5/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/10/05/five-below-inc-notice-of-data-breach-to-consumers/,Five Below Inc.,10/5/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/10/05/notice-of-data-breach-to-consumers/,Notice of Data Breach,10/5/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/10/04/professional-publications-inc-notice-of-data-breach-to-consumers/,Professional Publications Inc,10/4/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/09/30/plant-therapy-sbn-notice-of-data-security-incident-to-consumers/,Plant Therapy,9/30/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/09/28/aflac-notice-of-data-breach-to-consumers/,Aflac,9/28/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/09/28/mckenna-sachs-llc-sbn-to-consumer-notice-of-data-breach-to-consumers/,McKenna & Sachs LLC,9/28/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/09/20/2018-09-20-plant-therapy-notice-of-data-security-incident-to-consumers/,Plant Therapy,9/20/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/09/20/2018-09-20-yrc-worldwide-inc-notice-of-data-breach-to-consumers/,YRC Worldwide Inc.,9/20/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/09/19/2018-09-19-the-affiliated-group-notice-of-data-breach-to-consumers/,The Affiliated Group,9/19/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/09/19/garretson-resolution-group-inc-email-phishing-incident-notice-to-consumers/,Garretson Resolution Group Inc,9/19/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/09/18/2018-09-18-peaceful-valley-farm-supply-inc-notice-of-data-breach-to-consumers/,"Peaceful Valley Farm Supply, Inc",9/18/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/09/17/discover-notice-of-data-breach-to-consumers-2/,Discover,9/17/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/09/14/2018-09-14-kyocera-documents-solutions-new-england-inc-notice-of-data-breach-to-consumers/,"Kyocera Documents Solutions New England, Inc",9/14/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/09/14/2018-09-14-stein-mart-inc-notice-of-data-breach-to-consumers/,Stein Mart Inc.,9/14/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/09/14/2018-09-14-title-nine-notice-of-data-breach-to-consumers/,Title Nine,9/14/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/09/13/2018-09-13-tauck-notice-of-data-breach-to-consumers/,Tauck,9/13/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/09/12/2018-09-12-nardella-taylor-llp-notice-of-data-breach-to-consumers/,"Nardella & Taylor, LLP",9/12/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/09/12/lillebaby-notice-of-data-breach-to-consumers/,Lillebaby,9/12/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/09/12/richard-owen-nursery-inc-notice-of-data-breach-to-consumers/,Richard Owen Nursery Inc,9/12/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/09/03/david-g-simon-dmd-security-breach-notice-to-consumers/,David G Simon DMD,9/3/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/08/31/movement-mortgage-llc-notice-of-data-breach-to-consumers/,Movement Mortgage LLC,8/31/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/08/31/north-american-risk-services-inc-notice-of-data-breach-to-consumers/,North American Risk Services Inc,8/31/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/08/29/augusta-university-data-secuirty-incident-notice-to-consumers/,Augusta University Data,8/29/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/08/28/williams-sonoma-inc-notice-of-security-breach-to-consumers/,Williams Sonoma Inc,8/28/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/08/23/2018-08-23-reeb-millwork-corporation-notice-of-data-breach-to-consumers/,REEB Millwork Corporation,8/23/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/08/22/2018-08-22-cheddars-scratch-kitchen-notice-of-data-breach-to-consumers/,Cheddar's Scratch Kitchen,8/22/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/08/21/munro-sbn-to-consumers/,Munro,8/21/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/08/20/cain-watters-associates-data-security-incident-notice-to-consumers/,Cain Watters Associates Data,8/20/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/08/20/cng-financial-corporation-inc-notice-of-data-breach-to-consumers/,CNG Financial Corporation Inc,8/20/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/08/20/whitmer-company-cpas-llp-notice-of-data-breach-to-consumers/,Whitmer Company CPAs LLP,8/20/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/08/17/2018-08-17-dallas-county-community-college-district-notice-of-data-breach-to-consumers/,Dallas County Community College District,8/17/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/08/15/2018-08-15-discover-notice-of-data-breach-to-consumers/,Discover,8/15/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/08/07/tcm-bank-n-a-data-security-incident-notice-to-consumers/,TCM Bank N A Data,8/7/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/08/03/north-american-power-notice-of-data-security-incident/,North American Power,8/3/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/08/03/our-honeymoon-wishes-inc-security-incident-notice-to-consumers/,"Our Honeymoon Wishes, Inc.",8/3/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/08/02/yoakum-national-bank-security-incident-notice-to-consumers/,Yoakum National Bank,8/2/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/07/31/department-of-vermont-health-access-security-incident-notice-to-consumers/,Department of Vermont Health Access,7/31/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/07/30/lifebridge-health-data-breach-notice-to-consumers/,LifeBridge Health,7/30/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/07/30/loyola-university-chicago-notice-of-unauthorized-access-to-confidential-information/,Loyola University Chicago,7/30/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/07/30/trademotion-llc-notice-of-data-breach-to-consumers/,TradeMotion LLC,7/30/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/07/27/sunspire-health-notice-of-data-breach-to-consumers/,Sunspire Health,7/27/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/07/27/yale-university-data-security-incident-notice-to-consumers/,Yale University Data,7/27/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/07/26/optoma-technologies-secuirty-incident-notice-to-consumers/,Optoma Technologies,7/26/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/07/25/southern-college-of-optometry-security-breach-notice-to-consumers/,Southern College of Optometry,7/25/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/07/20/clark-university-security-incident-notice-to-consumers/,Clark University,7/20/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/07/20/northstar-anesthesia-data-privacy-notice-to-consumers/,NorthStar Anesthesia,7/20/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/07/20/spinnaker-trust-security-incident-notice-to-consumers/,Spinnaker Trust,7/20/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/07/19/helly-hansen-notice-of-data-breach-to-consumers/,Helly Hansen,7/19/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/07/18/blue-spring-family-care-pc-security-incident-notice-to-consumers/,Blue Spring Family Care PC,7/18/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/07/18/cbiz-mhm-llc-security-incident-notice-to-consumers/,CBIZ MHM LLC,7/18/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/07/18/mcdonald-hopkins-plc-security-incident-notice-to-consumers/,McDonald Hopkins PLC,7/18/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/07/17/2018-07-17-discover-notice-of-data-breach-to-consumers/,Discover,7/17/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/07/16/city-of-bozeman-montana-security-incident-notice-to-consumers/,City of Bozeman Montana,7/16/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/07/16/pinnacle-trailer-sales-inc-security-incident-notice-to-consumers/,Pinnacle Trailer Sales Inc,7/16/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/07/13/automated-pet-care-products-inc-notice-of-data-security-incident-to-consumers/,Automated Pet Care Products Inc,7/13/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/07/13/howard-center-notice-of-data-breach-to-consumers/,Howard Center,7/13/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/07/13/toms-shoes-notice-of-data-breach-to-consumers/,Toms Shoes,7/13/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/07/11/the-fruitful-yield-inc-notice-of-security-incident-to-consumers/,The Fruitful Yield Inc,7/11/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/07/11/tommie-copper-inc-notice-of-data-breach-to-consumers/,Tommie Copper Inc,7/11/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/07/09/terteling-company-inc-notice-of-data-breach-to-consumers/,Terteling Company Inc,7/9/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/07/09/toyo-tire-holdings-of-americas-inc-notice-of-data-breach-to-consumers/,Toyo Tire Holdings of Americas Inc,7/9/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/07/06/international-mission-board-notice-of-data-breach-to-consumers/,International Mission Board,7/6/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/07/06/paquin-notice-of-data-breach-to-consumers/,Paquin,7/6/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/07/05/career-technology-education-centers-of-licking-county-notice-of-data-breach-to-consumers/,Career Technology Education Centers of Licking County,7/5/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/07/05/msk-group-pc-notice-of-security-incident-to-consumers/,MSK Group PC,7/5/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/07/05/the-information-and-referral-federation-of-los-angeles-county-inc-notice-of-data-breach-to-consumers/,The Information and Referral Federation of Los Angeles County Inc,7/5/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/07/05/village-of-wellington-notice-of-security-incident-to-consumers/,Village of Wellington,7/5/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/07/02/jefferies-llc-notice-of-security-incident-to-consumers/,Jefferies LLC,7/2/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/07/02/macys-notice-of-data-breach-to-consumers/,Macy's,7/2/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/06/29/tci-notice-of-data-breach-to-consumers/,TCI,6/29/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/06/27/north-colonie-central-school-district-notice-of-security-incident-to-consumers/,North Colonie Central School District,6/27/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/06/25/capital-integration-systems-llc-notice-of-email-phishing/,Capital Integration Systems LLC,6/25/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/06/25/erfc-data-security-incident-to-consumers/,ERFC,6/25/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/06/25/greatbanc-trust-company-notice-of-data-breach-to-consumers/,GreatBanc Trust Company,6/25/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/06/25/penn-mutual-notice-to-consumers/,Penn Mutual Notice,6/25/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/06/21/manchester-capital-management-llc-data-breach-notice-to-consumers/,Manchester Capital Management LLC,6/21/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/06/20/discover-notice-of-security-breach-06-20-2018/,Discover,6/20/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/06/20/revup-notice-of-security-incident-to-consumers/,REvUp,6/20/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/06/18/city-of-goodyear-notice-of-data-breach-to-consumers/,City of Goodyear,6/18/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/06/18/ofd-foods-llc-notice-of-data-breach-to-consumers-2/,OFD Foods LLC,6/18/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/06/13/healthequity-inc-notice-of-data-breach-to-consumers/,HealthEquity Inc,6/13/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/06/13/ithaca-college-notice-of-security-incident-to-consumers/,Ithaca College,6/13/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/06/13/ofd-foods-llc-notice-of-data-breach-to-consumers/,OFD Foods LLC,6/13/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/06/11/corporation-service-company-notice-of-data-breach/,Corporation Service,6/11/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/06/11/highgate-hotels-lp-information-incident-notice-to-consumers/,Highgate Hotels LP,6/11/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/06/11/weichert-co-data-security-incident-letter-to-consumers/,Weichert Co,6/11/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/06/08/elmcroft-senior-living-inc-notice-of-data-breach/,Elmcroft Senior Living Inc,6/8/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/06/08/total-phase-inc-security-incident-notice-to-consumers/,Total Phase Inc,6/8/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/06/08/wilkins-reinicke-co-pc-notice-of-data-breach-to-consumers/,Wilkins Reinicke Co PC,6/8/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/06/07/evolution-hospitality-llc-notice-of-data-breach-to-consumers/,Evolution Hospitality LLC,6/7/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/06/07/lutz-carr-cpas-llp-informational-notice-to-consumers/,Lutz Carr CPAs LLP,6/7/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/06/07/systeme-software-inc-notice-of-data-breach-to-consumers/,Systeme Software Inc,6/7/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/06/07/weil-akman-baylin-coleman-pa-data-incident-notice-to-consumers/,Weil Akman Baylin Coleman PA,6/7/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/06/06/blue-cross-and-blue-shield-of-illinois-notice-of-data-breach-to-consumers/,Blue Cross and Blue Shield of Illinois,6/6/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/06/05/st-marys-health-inc-security-notification-letter-to-consumers/,St. Mary's Health Inc,6/5/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/06/05/walgreen-co-fraudulent-alert-notice-to-consumers/,Walgreen Co,6/5/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/06/01/stein-eriksen-lodge-hotel-data-incident-notice-to-consumers/,Stein Eriksen Lodge Hotel,6/1/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/05/31/temecula-motorsports-inc-notice-of-data-breach-to-consumers/,Temecula Motorsports Inc,5/31/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/05/30/rail-europe-sas-notice-of-data-breach-to-consumers/,Rail Europe SAS,5/30/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/05/29/printingcenterusa-com-information-disclosure-to-consumers/,PrintingCenterUSA.com,5/29/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/05/25/pendleton-square-trust-company-notice-to-consumers/,Pendleton Square Trust Company Notice,5/25/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/05/24/luxury-retreats-data-incident-notice-to-consumers/,Luxury Retreats,5/24/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/05/23/coca-cola-company-notice-of-data-breach-to-consumers/,Coca-Cola Company,5/23/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/05/23/national-railraod-passenger-corporation-notice-of-data-breach-to-consumers/,National Railraod Passenger Corporation,5/23/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/05/22/bombas-llc-notice-of-data-breach-to-consumers/,Bombas LLC,5/22/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/05/22/uno-alla-volta-llc-security-breach-notification-to-consumers/,Uno Alla Volta LLC,5/22/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/05/21/humana-notice-of-data-breach-to-consumers/,Humana,5/21/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/05/18/brinker-international-data-incident-notice-to-consumers/,Brinker International,5/18/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/05/17/2018-05-17-corporation-service-company-notice-of-data-breach/,Corporation Service,5/17/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/05/16/cable-hill-notice-of-data-breach-to-consumers/,Cable Hill,5/16/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/05/16/discover-notice-of-data-breach-to-consumers-3/,Discover,5/16/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/05/09/taskrabbit-notice-of-data-breach-to-consumers/,Taskrabbit,5/9/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/05/08/global-university-notice-of-data-breach-to-consumers/,Global University,5/8/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/05/08/sp-industries-inc-notice-of-data-breach-to-consumers/,SP Industries Inc,5/8/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/05/08/usacs-management-group-ltd-data-breach-notice-to-consumers/,USACS Management Group Ltd,5/8/2018,,,,,,,,
